City,Pending,Rejected,Verified,address,admissions_email,admissions_page,business_name,category,city,completeness_score,confidence_score,contact_page,country,coverImage,coverimage,createdAt,created_at,created_by_agent,data_last_verified_date,data_quality,dedupe_key,description,descriptionAr,descriptionKu,descriptionar,descriptionku,distance,email,external_id,external_source_id,facebook,fsq_id,governorate,governorate_seed,id,imageUrl,imageurl,instagram,institution_id,institution_name,institution_type,isFeatured,isPremium,isVerified,is_active,is_suspicious,last_seen_at,lat,latitude,linkedin,lng,longitude,main_email,main_phone,maps_url,name,nameAr,nameKu,name_en,namear,nameku,needs_review,normalized_address,normalized_facebook,normalized_instagram,normalized_name,normalized_phone,normalized_website,notes,official_source_1,official_source_2,official_source_3,official_website,openHours,openhours,original_phone,phone,phone_status,priceRange,pricerange,public_private,rating,raw_data,registrar_email,registrar_page,reviewCount,scraped_at,search_tags,source,source_confidence,source_file,source_name,status,subcategory,tags,telegram,type,updated_at,verification_status,verified,website,whatsapp,whatsapp_public_link,x_twitter,youtube,﻿name
,,,,"Street 4, Shirqat, Saladin",,,,hotel,Shirqat,,,,,,,2026-03-31 08:11:55.33832+00,,,,,,"Baghdad Hilton - Shirqat - Accommodation establishment providing lodging, amenities, and hospitality services for travelers. Located in Shirqat, Iraq.

Located at Street 4, Shirqat, Saladin, Shirqat, Shirqat Governorate. Easily accessible by car and public transportation.",,,,,,,,,,,Shirqat,,01844797-210b-4e9c-a8c0-37396d20d76d,,,,,,,false,false,false,,True,,,,,,,,,,Baghdad Hilton - Shirqat,,,,,,,,,,,,,,,,,,,,,,empty,,,,4.0,,,,0,,,,,businesses_rows (2).csv,,,,{},,,,pending,,,,,,,
,,,,"Street 6, Semel, Dohuk",,,,mosque,Semel,,,,,,,2026-03-31 08:11:55.33832+00,,,,,,"Erbil Grand Mosque - Semel - Islamic place of worship for prayer, religious gatherings, and community activities. Located in Semel, Iraq.

Located at Street 6, Semel, Dohuk, Semel, Semel Governorate. Easily accessible by car and public transportation.",,,,,,,,,,,Semel,,018f6c2e-d465-46e4-8872-6f06dddc4ef9,,,,,,,false,false,false,,True,,,,,,,,,,Erbil Grand Mosque - Semel,,,,,,,,,,,,,,,,,,,,,,empty,,,,4.0,,,,0,,,,,businesses_rows (2).csv,,,,{},,,,pending,,,,,,,
,,,,"Street 12, Shaqlawa, Erbil",,,,hotel,Shaqlawa,,,,,,,2026-03-31 08:11:55.33832+00,,,,,,"Al-Rasheed Hotel 3 - Shaqlawa - Accommodation establishment providing lodging, amenities, and hospitality services for travelers. Located in Shaqlawa, Iraq.

Located at Street 12, Shaqlawa, Erbil, Shaqlawa, Shaqlawa Governorate. Easily accessible by car and public transportation.",,,,,,,,,,,Shaqlawa,,0191947f-01ab-4857-98d3-9869be5b5783,,,,,,,false,false,false,,True,,,,,,,,,,Al-Rasheed Hotel 3 - Shaqlawa,,,,,,,,,,,,,,,,,,,,,,empty,,,,4.0,,,,0,,,,,businesses_rows (2).csv,,,,{},,,,pending,,,,,,,
,,,,"Street 19, Al-Sadda, Babil",,,,mosque,Al-Sadda,,,,,,,2026-03-31 08:11:55.33832+00,,,,,,"Al-Tawbah Mosque 3 - Al-Sadda - Islamic place of worship for prayer, religious gatherings, and community activities. Located in Al-Sadda, Iraq.

Located at Street 19, Al-Sadda, Babil, Al-Sadda, Al-Sadda Governorate. Easily accessible by car and public transportation.",,,,,,,,,,,Al-Sadda,,0194a316-dd30-45ed-a4db-3986a4d3a6ee,,,,,,,false,false,false,,True,,,,,,,,,,Al-Tawbah Mosque 3 - Al-Sadda,,,,,,,,,,,,,,,,,,,,,,empty,,,,4.0,,,,0,,,,,businesses_rows (2).csv,,,,{},,,,pending,,,,,,,
,,,,"Street 2, Ain al-Tamur, Karbala",,,,hotel,Ain al-Tamur,,,,,,,2026-03-31 08:11:55.33832+00,,,,,,"Al-Rasheed Hotel - Ain al-Tamur - Accommodation establishment providing lodging, amenities, and hospitality services for travelers. Located in Ain al-Tamur, Iraq.

Located at Street 2, Ain al-Tamur, Karbala, Ain al-Tamur, Ain al-Tamur Governorate. Easily accessible by car and public transportation.",,,,,,,,,,,Ain al-Tamur,,01a58529-ef58-4cab-95b8-4a2404c97d26,,,,,,,false,false,false,,True,,,,,,,,,,Al-Rasheed Hotel - Ain al-Tamur,,,,,,,,,,,,,,,,,,,,,,empty,,,,4.0,,,,0,,,,,businesses_rows (2).csv,,,,{},,,,pending,,,,,,,
,,,,"Street 7, Raniya, Halabja",,,,hospital,Raniya,,,,,,,2026-03-31 08:11:55.33832+00,,,,,,"Ibn Sina Hospital - Raniya - Medical facility providing healthcare services, emergency care, and specialized treatments. Located in Raniya, Iraq.

Located at Street 7, Raniya, Halabja, Raniya, Raniya Governorate. Easily accessible by car and public transportation.",,,,,,,,,,,Raniya,,01ad45d3-f5a6-4ad5-9ae9-fb2bd2a02219,,,,,,,false,false,false,,True,,,,,,,,,,Ibn Sina Hospital - Raniya,,,,,,,,,,,,,,,,,,,,,,empty,,,,4.0,,,,0,,,,,businesses_rows (2).csv,,,,{},,,,pending,,,,,,,
,,,,"Street 9, Krmat Ali, Dhi Qar",,,,clothes,Krmat Ali,,,,,,,2026-03-31 08:11:55.33832+00,,,,,,"Trend Store - Krmat Ali - Retail store selling clothing, apparel, and fashion items for men, women, and children. Located in Krmat Ali, Iraq.

Located at Street 9, Krmat Ali, Dhi Qar, Krmat Ali, Krmat Ali Governorate. Easily accessible by car and public transportation.",,,,,,,,,,,Krmat Ali,,01bc8582-7fd9-476a-b64e-7d4aa790facb,,,,,,,false,false,false,,True,,,,,,,,,,Trend Store - Krmat Ali,,,,,,,,,,,,,,,,,,,,,,empty,,,,4.0,,,,0,,,,,businesses_rows (2).csv,,,,{},,,,pending,,,,,,,
,,,,"Street 7, Kalar, Sulaymaniyah",,,,restaurant,Kalar,,,,,,,2026-03-31 08:11:55.33832+00,,,,,,"Babylon Restaurant - Kalar - Food establishment serving meals, snacks, and beverages to customers on-site or for delivery. Located in Kalar, Iraq.

Located at Street 7, Kalar, Sulaymaniyah, Kalar, Kalar Governorate. Easily accessible by car and public transportation.",,,,,,,,,,,Kalar,,01cda838-e449-49b4-9366-a8e9273b2e45,,,,,,,false,false,false,,True,,,,,,,,,,Babylon Restaurant - Kalar,,,,,,,,,,,,,,,,,,,,,,empty,,,,4.0,,,,0,,,,,businesses_rows (2).csv,,,,{},,,,pending,,,,,,,
,,,,"Street 6, Deralok, Zakho",,,,school,Deralok,,,,,,,2026-03-31 08:11:55.33832+00,,,,,,"Future Academy - Deralok - Educational institution providing academic instruction and learning programs for students. Located in Deralok, Iraq.

Located at Street 6, Deralok, Zakho, Deralok, Deralok Governorate. Easily accessible by car and public transportation.",,,,,,,,,,,Deralok,,01dc74b7-7589-4ac8-95f0-a89c08b954e3,,,,,,,false,false,false,,True,,,,,,,,,,Future Academy - Deralok,,,,,,,,,,,,,,,,,,,,,,empty,,,,4.0,,,,0,,,,,businesses_rows (2).csv,,,,{},,,,pending,,,,,,,
,,,,"Street 2, Rania, Sulaymaniyah",,,,bus_station,Rania,,,,,,,2026-03-31 08:11:55.33832+00,,,,,,"Basra Transport Hub - Rania - Transportation hub for bus services, connecting passengers to various destinations. Located in Rania, Iraq.

Located at Street 2, Rania, Sulaymaniyah, Rania, Rania Governorate. Easily accessible by car and public transportation.",,,,,,,,,,,Rania,,01fefdc8-53b5-4086-b13c-3bd0d7b9ea60,,,,,,,false,false,false,,True,,,,,,,,,,Basra Transport Hub - Rania,,,,,,,,,,,,,,,,,,,,,,empty,,,,4.0,,,,0,,,,,businesses_rows (2).csv,,,,{},,,,pending,,,,,,,
,,,,"Street 19, Krmat Ali, Dhi Qar",,,,furniture,Krmat Ali,,,,,,,2026-03-31 08:11:55.33832+00,,,,,,"Luxury Decor 3 - Krmat Ali - Store offering home and office furniture, furnishings, and interior décor items. Located in Krmat Ali, Iraq.

Located at Street 19, Krmat Ali, Dhi Qar, Krmat Ali, Krmat Ali Governorate. Easily accessible by car and public transportation.",,,,,,,,,,,Krmat Ali,,0203cb0b-d5bb-4d62-89d2-4646f07eab6d,,,,,,,false,false,false,,True,,,,,,,,,,Luxury Decor 3 - Krmat Ali,,,,,,,,,,,,,,,,,,,,,,empty,,,,4.0,,,,0,,,,,businesses_rows (2).csv,,,,{},,,,pending,,,,,,,
,,,,"Street 19, Sangasar, Halabja",,,,electronics,Sangasar,,,,,,,2026-03-31 08:11:55.33832+00,,,,,,"Digital World 3 - Sangasar - Store selling electronic devices, gadgets, appliances, and technology products. Located in Sangasar, Iraq.

Located at Street 19, Sangasar, Halabja, Sangasar, Sangasar Governorate. Easily accessible by car and public transportation.",,,,,,,,,,,Sangasar,,0210b65e-fb9e-47b0-8603-cb3513661d2a,,,,,,,false,false,false,,True,,,,,,,,,,Digital World 3 - Sangasar,,,,,,,,,,,,,,,,,,,,,,empty,,,,4.0,,,,0,,,,,businesses_rows (2).csv,,,,{},,,,pending,,,,,,,
,,,,"Street 3, Al-Shatrah, Dhi Qar",,,,clothes,Al-Shatrah,,,,,,,2026-03-31 08:11:55.33832+00,,,,,,"Erbil Fashion - Al-Shatrah - Retail store selling clothing, apparel, and fashion items for men, women, and children. Located in Al-Shatrah, Iraq.

Located at Street 3, Al-Shatrah, Dhi Qar, Al-Shatrah, Al-Shatrah Governorate. Easily accessible by car and public transportation.",,,,,,,,,,,Al-Shatrah,,02192d58-6a16-444e-b326-f97f09e97d5e,,,,,,,false,false,false,,True,,,,,,,,,,Erbil Fashion - Al-Shatrah,,,,,,,,,,,,,,,,,,,,,,empty,,,,4.0,,,,0,,,,,businesses_rows (2).csv,,,,{},,,,pending,,,,,,,
,,,,"Street 12, Hawija, Kirkuk",,,,hospital,Hawija,,,,,,,2026-03-31 08:11:55.33832+00,,,,,,"Baghdad Medical Center 3 - Hawija - Medical facility providing healthcare services, emergency care, and specialized treatments. Located in Hawija, Iraq.

Located at Street 12, Hawija, Kirkuk, Hawija, Hawija Governorate. Easily accessible by car and public transportation.",,,,,,,,,,,Hawija,,0230a9b1-8da2-4a57-b310-85e06ce11130,,,,,,,false,false,false,,True,,,,,,,,,,Baghdad Medical Center 3 - Hawija,,,,,,,,,,,,,,,,,,,,,,empty,,,,4.0,,,,0,,,,,businesses_rows (2).csv,,,,{},,,,pending,,,,,,,
,,,,"Street 3, Sinjar, Mosul",,,,bus_station,Sinjar,,,,,,,2026-03-31 08:11:55.33832+00,,,,,,"Erbil Bus Terminal - Sinjar - Transportation hub for bus services, connecting passengers to various destinations. Located in Sinjar, Iraq.

Located at Street 3, Sinjar, Mosul, Sinjar, Sinjar Governorate. Easily accessible by car and public transportation.",,,,,,,,,,,Sinjar,,0239a2a2-3515-4d36-a8a5-961180d68dc0,,,,,,,false,false,false,,True,,,,,,,,,,Erbil Bus Terminal - Sinjar,,,,,,,,,,,,,,,,,,,,,,empty,,,,4.0,,,,0,,,,,businesses_rows (2).csv,,,,{},,,,pending,,,,,,,
,,,,"Street 11, Baquba, Diyala",,,,furniture,Baquba,,,,,,,2026-03-31 08:11:55.33832+00,,,,,,"Baghdad Furniture 3 - Baquba - Store offering home and office furniture, furnishings, and interior décor items. Located in Baquba, Iraq.

Located at Street 11, Baquba, Diyala, Baquba, Baquba Governorate. Easily accessible by car and public transportation.",,,,,,,,,,,Baquba,,024c6d53-e6e5-4612-8ff6-4cb4fdd9c3ff,,,,,,,false,false,false,,True,,,,,,,,,,Baghdad Furniture 3 - Baquba,,,,,,,,,,,,,,,,,,,,,,empty,,,,4.0,,,,0,,,,,businesses_rows (2).csv,,,,{},,,,pending,,,,,,,
,,,,"Street 10, Sawa, Babil",,,,electronics,Sawa,,,,,,,2026-03-31 08:11:55.33832+00,,,,,,"Byte Store - Sawa - Store selling electronic devices, gadgets, appliances, and technology products. Located in Sawa, Iraq.

Located at Street 10, Sawa, Babil, Sawa, Sawa Governorate. Easily accessible by car and public transportation.",,,,,,,,,,,Sawa,,024d8e3d-d345-4f2f-93aa-4515b33fff05,,,,,,,false,false,false,,True,,,,,,,,,,Byte Store - Sawa,,,,,,,,,,,,,,,,,,,,,,empty,,,,4.0,,,,0,,,,,businesses_rows (2).csv,,,,{},,,,pending,,,,,,,
,,,,"Street 4, Akre, Dohuk",,,,hotel,Akre,,,,,,,2026-03-31 08:11:55.33832+00,,,,,,"Baghdad Hilton - Akre - Accommodation establishment providing lodging, amenities, and hospitality services for travelers. Located in Akre, Iraq.

Located at Street 4, Akre, Dohuk, Akre, Akre Governorate. Easily accessible by car and public transportation.",,,,,,,,,,,Akre,,02519a05-05cd-432c-baf4-07382bf64116,,,,,,,false,false,false,,True,,,,,,,,,,Baghdad Hilton - Akre,,,,,,,,,,,,,,,,,,,,,,empty,,,,4.0,,,,0,,,,,businesses_rows (2).csv,,,,{},,,,pending,,,,,,,
,,,,"Street 11, Karrada, Baghdad",,,,clothes,Karrada,,,,,,,2026-03-31 08:11:55.33832+00,,,,,,"Fashion House Baghdad 3 - Karrada - Retail store selling clothing, apparel, and fashion items for men, women, and children. Located in Karrada, Iraq.

Located at Street 11, Karrada, Baghdad, Karrada, Karrada Governorate. Easily accessible by car and public transportation.",,,,,,,,,,,Karrada,,025e8e7b-e566-43fd-a129-5cd7ce1f048f,,,,,,,false,false,false,,True,,,,,,,,,,Fashion House Baghdad 3 - Karrada,,,,,,,,,,,,,,,,,,,,,,empty,,,,4.0,,,,0,,,,,businesses_rows (2).csv,,,,{},,,,pending,,,,,,,
,,,,"Street 24, Al-Qaim, Anbar",,,,supermarket,Al-Qaim,,,,,,,2026-03-31 08:11:55.33832+00,,,,,,"Metro Market 4 - Al-Qaim - Large retail store selling groceries, household items, and daily necessities. Located in Al-Qaim, Iraq.

Located at Street 24, Al-Qaim, Anbar, Al-Qaim, Al-Qaim Governorate. Easily accessible by car and public transportation.",,,,,,,,,,,Al-Qaim,,0260b5f3-b1ef-44db-afea-9a072a14c6e9,,,,,,,false,false,false,,True,,,,,,,,,,Metro Market 4 - Al-Qaim,,,,,,,,,,,,,,,,,,,,,,empty,,,,4.0,,,,0,,,,,businesses_rows (2).csv,,,,{},,,,pending,,,,,,,
,,,,"Street 1, Baquba, Diyala",,,,gym,Baquba,,,,,,,2026-03-31 08:11:55.33832+00,,,,,,"Iron Body Gym - Baquba - Fitness center equipped with exercise machines, weights, and training programs for physical health. Located in Baquba, Iraq.

Located at Street 1, Baquba, Diyala, Baquba, Baquba Governorate. Easily accessible by car and public transportation.",,,,,,,,,,,Baquba,,026d3c96-3850-4422-b9b0-626a9706a458,,,,,,,false,false,false,,True,,,,,,,,,,Iron Body Gym - Baquba,,,,,,,,,,,,,,,,,,,,,,empty,,,,4.0,,,,0,,,,,businesses_rows (2).csv,,,,{},,,,pending,,,,,,,
,,,,"Street 5, Mandali, Diyala",,,,clothes,Mandali,,,,,,,2026-03-31 08:11:55.33832+00,,,,,,"Style Center - Mandali - Retail store selling clothing, apparel, and fashion items for men, women, and children. Located in Mandali, Iraq.

Located at Street 5, Mandali, Diyala, Mandali, Mandali Governorate. Easily accessible by car and public transportation.",,,,,,,,,,,Mandali,,02777914-1c7e-4c66-9d5c-2584f862f343,,,,,,,false,false,false,,True,,,,,,,,,,Style Center - Mandali,,,,,,,,,,,,,,,,,,,,,,empty,,,,4.0,,,,0,,,,,businesses_rows (2).csv,,,,{},,,,pending,,,,,,,
,,,,"Street 11, Tikrit, Saladin",,,,electronics,Tikrit,,,,,,,2026-03-31 08:11:55.33832+00,,,,,,"Tech City Baghdad 3 - Tikrit - Store selling electronic devices, gadgets, appliances, and technology products. Located in Tikrit, Iraq.

Located at Street 11, Tikrit, Saladin, Tikrit, Salah al-Din Governorate. Easily accessible by car and public transportation.",,,,,,,,,,,Salah al-Din,,028d16c3-2881-4f43-86f8-24c5533b9485,,,,,,,false,false,false,,True,,,,,,,,,,Tech City Baghdad 3 - Tikrit,,,,,,,,,,,,,,,,,,,,,,empty,,,,4.0,,,,0,,,,,businesses_rows (2).csv,,,,{},,,,pending,,,,,,,
,,,,"Street 5, Duluiyah, Saladin",,,,cafe,Duluiyah,,,,,,,2026-03-31 08:11:55.33832+00,,,,,,"Tigris Brew - Duluiyah - Coffee shop offering beverages, light meals, and a comfortable space for socializing or work. Located in Duluiyah, Iraq.

Located at Street 5, Duluiyah, Saladin, Duluiyah, Duluiyah Governorate. Easily accessible by car and public transportation.",,,,,,,,,,,Duluiyah,,0291e120-beff-4ef1-b2e5-271db6e653f9,,,,,,,false,false,false,,True,,,,,,,,,,Tigris Brew - Duluiyah,,,,,,,,,,,,,,,,,,,,,,empty,,,,4.0,,,,0,,,,,businesses_rows (2).csv,,,,{},,,,pending,,,,,,,
,,,,"Street 2, Rania, Sulaymaniyah",,,,fuel,Rania,,,,,,,2026-03-31 08:11:55.33832+00,,,,,,"Baghdad Fuel - Rania - Gas station providing fuel, petroleum products, and basic automotive services. Located in Rania, Iraq.

Located at Street 2, Rania, Sulaymaniyah, Rania, Rania Governorate. Easily accessible by car and public transportation.",,,,,,,,,,,Rania,,029373e8-7d6e-4077-a53a-0cb148f09522,,,,,,,false,false,false,,True,,,,,,,,,,Baghdad Fuel - Rania,,,,,,,,,,,,,,,,,,,,,,empty,,,,4.0,,,,0,,,,,businesses_rows (2).csv,,,,{},,,,pending,,,,,,,
,,,,"Street 22, Afak, Qadisiyyah",,,,school,Afak,,,,,,,2026-03-31 08:11:55.33832+00,,,,,,"Baghdad Academy 4 - Afak - Educational institution providing academic instruction and learning programs for students. Located in Afak, Iraq.

Located at Street 22, Afak, Qadisiyyah, Afak, Afak Governorate. Easily accessible by car and public transportation.",,,,,,,,,,,Afak,,029d03cc-2648-4139-b53e-dc9e855fc8f1,,,,,,,false,false,false,,True,,,,,,,,,,Baghdad Academy 4 - Afak,,,,,,,,,,,,,,,,,,,,,,empty,,,,4.0,,,,0,,,,,businesses_rows (2).csv,,,,{},,,,pending,,,,,,,
,,,,"Street 10, Hartha, Basra",,,,cafe,Hartha,,,,,,,2026-03-31 08:11:55.33832+00,,,,,,"Sulaymaniyah Coffee - Hartha - Coffee shop offering beverages, light meals, and a comfortable space for socializing or work. Located in Hartha, Iraq.

Located at Street 10, Hartha, Basra, Hartha, Hartha Governorate. Easily accessible by car and public transportation.",,,,,,,,,,,Hartha,,029d587a-c21e-4044-a6da-377814fbf7e9,,,,,,,false,false,false,,True,,,,,,,,,,Sulaymaniyah Coffee - Hartha,,,,,,,,,,,,,,,,,,,,,,empty,,,,4.0,,,,0,,,,,businesses_rows (2).csv,,,,{},,,,pending,,,,,,,
,,,,"Street 19, Kanaan, Diyala",,,,school,Kanaan,,,,,,,2026-03-31 08:11:55.33832+00,,,,,,"Al-Noor School 3 - Kanaan - Educational institution providing academic instruction and learning programs for students. Located in Kanaan, Iraq.

Located at Street 19, Kanaan, Diyala, Kanaan, Kanaan Governorate. Easily accessible by car and public transportation.",,,,,,,,,,,Kanaan,,02a26a40-cad3-48c8-b04c-5a517de80fc3,,,,,,,false,false,false,,True,,,,,,,,,,Al-Noor School 3 - Kanaan,,,,,,,,,,,,,,,,,,,,,,empty,,,,4.0,,,,0,,,,,businesses_rows (2).csv,,,,{},,,,pending,,,,,,,
,,,,"Street 1, Tikrit, Saladin",,,,fuel,Tikrit,,,,,,,2026-03-31 08:11:55.33832+00,,,,,,"Al-Doura Gas Station - Tikrit - Gas station providing fuel, petroleum products, and basic automotive services. Located in Tikrit, Iraq.

Located at Street 1, Tikrit, Saladin, Tikrit, Salah al-Din Governorate. Easily accessible by car and public transportation.",,,,,,,,,,,Salah al-Din,,02aac0df-6757-4109-b62c-ffeceb842973,,,,,,,false,false,false,,True,,,,,,,,,,Al-Doura Gas Station - Tikrit,,,,,,,,,,,,,,,,,,,,,,empty,,,,4.0,,,,0,,,,,businesses_rows (2).csv,,,,{},,,,pending,,,,,,,
,,,,"Street 13, Al-Hashimiyah, Babil",,,,pharmacy,Al-Hashimiyah,,,,,,,2026-03-31 08:11:55.33832+00,,,,,,"Wellness Drugs 3 - Al-Hashimiyah - Retail store dispensing prescription medications, health products, and medical supplies. Located in Al-Hashimiyah, Iraq.

Located at Street 13, Al-Hashimiyah, Babil, Al-Hashimiyah, Al-Hashimiyah Governorate. Easily accessible by car and public transportation.",,,,,,,,,,,Al-Hashimiyah,,02ad143c-31c8-4dde-8e38-5d9d049efb47,,,,,,,false,false,false,,True,,,,,,,,,,Wellness Drugs 3 - Al-Hashimiyah,,,,,,,,,,,,,,,,,,,,,,empty,,,,4.0,,,,0,,,,,businesses_rows (2).csv,,,,{},,,,pending,,,,,,,
,,,,"Street 1, Diwaniyah, Qadisiyyah",,,,furniture,Diwaniyah,,,,,,,2026-03-31 08:11:55.33832+00,,,,,,"Baghdad Furniture - Diwaniyah - Store offering home and office furniture, furnishings, and interior décor items. Located in Diwaniyah, Iraq.

Located at Street 1, Diwaniyah, Qadisiyyah, Diwaniyah, Al-Qadisiyyah Governorate. Easily accessible by car and public transportation.",,,,,,,,,,,Al-Qadisiyyah,,02bbbdb7-d287-4abd-8fc8-05d5e3bbd9c0,,,,,,,false,false,false,,True,,,,,,,,,,Baghdad Furniture - Diwaniyah,,,,,,,,,,,,,,,,,,,,,,empty,,,,4.0,,,,0,,,,,businesses_rows (2).csv,,,,{},,,,pending,,,,,,,
,,,,"Street 6, Said Sadiq, Halabja",,,,gym,Said Sadiq,,,,,,,2026-03-31 08:11:55.33832+00,,,,,,"Power House - Said Sadiq - Fitness center equipped with exercise machines, weights, and training programs for physical health. Located in Said Sadiq, Iraq.

Located at Street 6, Said Sadiq, Halabja, Said Sadiq, Said Sadiq Governorate. Easily accessible by car and public transportation.",,,,,,,,,,,Said Sadiq,,02c43bbb-4640-427a-aa6c-444ef33789b1,,,,,,,false,false,false,,True,,,,,,,,,,Power House - Said Sadiq,,,,,,,,,,,,,,,,,,,,,,empty,,,,4.0,,,,0,,,,,businesses_rows (2).csv,,,,{},,,,pending,,,,,,,
,,,,"Street 14, Balad Ruz, Diyala",,,,electronics,Balad Ruz,,,,,,,2026-03-31 08:11:55.33832+00,,,,,,"Mobile World 3 - Balad Ruz - Store selling electronic devices, gadgets, appliances, and technology products. Located in Balad Ruz, Iraq.

Located at Street 14, Balad Ruz, Diyala, Balad Ruz, Balad Ruz Governorate. Easily accessible by car and public transportation.",,,,,,,,,,,Balad Ruz,,02e68feb-0aa7-434b-8891-b4cd8ac4c1e2,,,,,,,false,false,false,,True,,,,,,,,,,Mobile World 3 - Balad Ruz,,,,,,,,,,,,,,,,,,,,,,empty,,,,4.0,,,,0,,,,,businesses_rows (2).csv,,,,{},,,,pending,,,,,,,
,,,,"Street 22, Hawija, Kirkuk",,,,mosque,Hawija,,,,,,,2026-03-31 08:11:55.33832+00,,,,,,"Baghdad Grand Mosque 4 - Hawija - Islamic place of worship for prayer, religious gatherings, and community activities. Located in Hawija, Iraq.

Located at Street 22, Hawija, Kirkuk, Hawija, Hawija Governorate. Easily accessible by car and public transportation.",,,,,,,,,,,Hawija,,02eab81c-f2d4-4c36-8a38-0b833497a20b,,,,,,,false,false,false,,True,,,,,,,,,,Baghdad Grand Mosque 4 - Hawija,,,,,,,,,,,,,,,,,,,,,,empty,,,,4.0,,,,0,,,,,businesses_rows (2).csv,,,,{},,,,pending,,,,,,,
,,,,"Street 9, Al-Dawaya, Maysan",,,,mosque,Al-Dawaya,,,,,,,2026-03-31 08:11:55.33832+00,,,,,,"Al-Tawbah Mosque - Al-Dawaya - Islamic place of worship for prayer, religious gatherings, and community activities. Located in Al-Dawaya, Iraq.

Located at Street 9, Al-Dawaya, Maysan, Al-Dawaya, Al-Dawaya Governorate. Easily accessible by car and public transportation.",,,,,,,,,,,Al-Dawaya,,02fae90e-c46c-49b4-9516-62fc3f45ffde,,,,,,,false,false,false,,True,,,,,,,,,,Al-Tawbah Mosque - Al-Dawaya,,,,,,,,,,,,,,,,,,,,,,empty,,,,4.0,,,,0,,,,,businesses_rows (2).csv,,,,{},,,,pending,,,,,,,
,,,,"Street 1, Samawah, Muthanna",,,,pharmacy,Samawah,,,,,,,2026-03-31 08:11:55.33832+00,,,,,,"Al-Shifa Pharmacy - Samawah - Retail store dispensing prescription medications, health products, and medical supplies. Located in Samawah, Iraq.

Located at Street 1, Samawah, Muthanna, Samawah, Al-Muthanna Governorate. Easily accessible by car and public transportation.",,,,,,,,,,,Al-Muthanna,,0305d856-06fe-43cc-9fd4-b446475f83fb,,,,,,,false,false,false,,True,,,,,,,,,,Al-Shifa Pharmacy - Samawah,,,,,,,,,,,,,,,,,,,,,,empty,,,,4.0,,,,0,,,,,businesses_rows (2).csv,,,,{},,,,pending,,,,,,,
,,,,"Street 3, Al-Hayy, Wasit",,,,bank,Al-Hayy,,,,,,,2026-03-31 08:11:55.33832+00,,,,,,"Rafidain Bank - Al-Hayy - Financial institution offering banking services, loans, savings accounts, and financial advice. Located in Al-Hayy, Iraq.

Located at Street 3, Al-Hayy, Wasit, Al-Hayy, Al-Hayy Governorate. Easily accessible by car and public transportation.",,,,,,,,,,,Al-Hayy,,030b3578-5e90-4393-bfe7-a8e3feb097f1,,,,,,,false,false,false,,True,,,,,,,,,,Rafidain Bank - Al-Hayy,,,,,,,,,,,,,,,,,,,,,,empty,,,,4.0,,,,0,,,,,businesses_rows (2).csv,,,,{},,,,pending,,,,,,,
,,,,"Street 2, Ali al-Gharbi, Maysan",,,,bank,Ali al-Gharbi,,,,,,,2026-03-31 08:11:55.33832+00,,,,,,"Rasheed Bank - Ali al-Gharbi - Financial institution offering banking services, loans, savings accounts, and financial advice. Located in Ali al-Gharbi, Iraq.

Located at Street 2, Ali al-Gharbi, Maysan, Ali al-Gharbi, Ali al-Gharbi Governorate. Easily accessible by car and public transportation.",,,,,,,,,,,Ali al-Gharbi,,030c44d8-3b02-49e8-b576-e51c70f778dc,,,,,,,false,false,false,,True,,,,,,,,,,Rasheed Bank - Ali al-Gharbi,,,,,,,,,,,,,,,,,,,,,,empty,,,,4.0,,,,0,,,,,businesses_rows (2).csv,,,,{},,,,pending,,,,,,,
