name,name_en,phone,website,email,address,city,governorate,category,subcategory,latitude,longitude,facebook,instagram,data_quality,verified,source
فلبين ماركيت,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2251356,43.9956129,,,partial,false,osm
دميان,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2265285,43.997391,,,partial,false,osm
حاجي,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2277062,43.9972187,,,partial,false,osm
MR ماركيت,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2314301,43.9979157,,,partial,false,osm
سامويل,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2291368,43.9997269,,,partial,false,osm
وسام,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2292979,43.9964326,,,partial,false,osm
ايهاب,,,,,,Erbil,Erbil,Shop/Retail,shop,36.2289797,43.9976553,,,partial,false,osm
رایڤن,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2283042,43.995949,,,partial,false,osm
چنار,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2315828,43.9947048,,,partial,false,osm
تیم مارت - کوێستان,Teammart - Kwestan,,,,Gulan Road,Erbil,Erbil,Shop/Retail,shop,36.2215121,44.0284552,,,partial,false,osm
حكمت,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2303585,43.9956773,,,partial,false,osm
MR,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.231539,43.9979255,,,osm,false,osm
صالون-قشمر,,,https://facebook.com/rudaw,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.220149,44.010797,,,partial,false,osm
راڤيل,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2294045,44.0012121,,,partial,false,osm
express market,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.227779,44.0052896,,,partial,false,osm
Sahara Market,,,,,"Yazdandokht Street, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.2345273,43.9924128,,,partial,false,osm
Holland Bazaar,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2361858,43.9906131,,,partial,false,osm
هولاند ٥,Holland Bazar 5,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2361441,43.9906459,,,partial,false,osm
Rayan Shop,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2322665,43.9889951,,,partial,false,osm
کوخ,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2348944,43.993487,,,partial,false,osm
ماركيت سنار,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2328754,43.9933205,,,partial,false,osm
سارة2,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2323241,43.9890222,,,partial,false,osm
كوباني,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2327016,43.9892547,,,partial,false,osm
italian city 2 supermarket,,,,,,Erbil,Erbil,Shop/Retail,shop,36.2437184,44.0465837,,,partial,false,osm
سامسونك,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2332526,43.98872,,,partial,false,osm
مارکێتی ئەرکان,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2347919,43.9928098,,,partial,false,osm
ماركيت,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2355632,43.9940135,,,partial,false,osm
يونيل,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2380693,43.9934652,,,partial,false,osm
اينور,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2369395,43.9934411,,,partial,false,osm
Akeel phone,,,,,ankawa- muntaza,عنكاوا,Erbil,Shop/Retail,shop,36.233719,43.993092,,,partial,false,osm
AL-Araab Center,,,,,,عنكاوا,Erbil,Shop/Retail,shop,36.233628,43.9930823,,,partial,false,osm
ماكسي مول,Maxi Mall,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2372095,43.9965458,,,partial,false,osm
بازاڕی,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2373404,43.996181,,,partial,false,osm
ماتیلدا,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2319687,43.9960156,,,partial,false,osm
سالم,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2357592,43.9977546,,,partial,false,osm
چنار,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2317011,43.9944877,,,partial,false,osm
جلطة,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.233645,43.9959967,,,partial,false,osm
ئةنةس,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2324762,43.9975729,,,partial,false,osm
شارا,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2323895,43.9982647,,,partial,false,osm
شوبان,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2316601,44.0004064,,,partial,false,osm
جومانة,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2340652,43.9980888,,,partial,false,osm
مارکێتی ژیان,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2381163,43.9949256,,,partial,false,osm
شارا,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2324432,43.9982687,,,partial,false,osm
جلطة,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2337184,43.9959972,,,partial,false,osm
ئەنەس,,,,,,Erbil,Erbil,Shop/Retail,shop,36.2325722,43.9975852,,,partial,false,osm
سوبرماركت - كاروان سراي - عينكاوه,,,,,دوسايد عينكاوا قرب فندق كاروان سراي,أربيل,Erbil,Shop/Retail,shop,36.2372117,43.99656,,,partial,false,osm
سوبرماركت - هولند بازار جيت - عينكاوه,,,,,عينكاوة -شارع المنتزة-(هولند جيت),أربيل,Erbil,Shop/Retail,shop,36.2316206,43.994737,,,partial,false,osm
Julie Moda,,,https://www.juliemoda.com/,info@juliemoda.com,"Ankawa, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.2415279,43.9902706,,,partial,false,osm
الشيراك,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2385922,43.9894315,,,partial,false,osm
عه مؤ,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2431917,43.9882911,,,partial,false,osm
مارکیتی نوئ,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2434731,43.9886763,,,partial,false,osm
جالا ماركيت,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2420068,43.9892819,,,partial,false,osm
مارکێتی سەلام,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2393243,43.9939267,,,partial,false,osm
تیممارت,Teammart,,,,"شەقامی شلاما, شارۆچکەی ناوەندیی هەولێر",هەولێر,Erbil,Shop/Retail,shop,36.2403835,43.9956014,,,partial,false,osm
Z Market,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.234068,44.0052359,,,partial,false,osm
تيم مارت,TeamMart - Ankawa 3,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2355312,44.0038577,,,partial,false,osm
ماريانا,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2341356,44.0045415,,,partial,false,osm
المجد,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2364593,44.0027859,,,partial,false,osm
السدة,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2334826,44.0016717,,,partial,false,osm
بوتاني,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2345869,44.0066958,,,partial,false,osm
الوردة,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2326109,44.0018276,,,partial,false,osm
Dlovan Bazar,,,,,"شەقامی گوڵان, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.2200878,44.0208416,,,partial,false,osm
Hafta Bazar 3 Ankawa,,,,,,Erbil,Erbil,Shop/Retail,shop,36.2263651,44.0179143,,,partial,false,osm
بازاڕی هاوچەرخ,,,,,,Erbil,Erbil,Shop/Retail,shop,36.2263302,44.0180722,,,partial,false,osm
هەفتە بازاڕ ٣,,,,,,هەولێر,Erbil,Shop/Retail,shop,36.2263683,44.0185115,,,partial,false,osm
ماركیت كیفی,kayfi market,,,,کوێستان,Erbil,Erbil,Shop/Retail,shop,36.2189237,44.0308266,,,partial,false,osm
سه ربه ن,sarban,,,,کوێستان,Erbil,Erbil,Shop/Retail,shop,36.2211873,44.0319813,,,partial,false,osm
ماركيتى ريبوار,Rebwar market,,,,,Erbil,Erbil,Shop/Retail,shop,36.2192487,44.0304793,,,partial,false,osm
hawre phone,,,,,kuestan nezek mustashfai welada,أربيل,Erbil,Shop/Retail,shop,36.21928,44.030422,,,partial,false,osm
farhang phone,,,,,tanesht teammart,أربيل,Erbil,Shop/Retail,shop,36.221386,44.027741,,,partial,false,osm
ڤالیو مارکێت,Value supermarket,,,,"Yahya street, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.2451154,43.98733,,,partial,false,osm
تليسان,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2451921,43.986507,,,partial,false,osm
مارکیت برانتی,baranati market,,,,ڕێگای گەزنە,Erbil,Erbil,Shop/Retail,shop,36.2586174,43.9770303,,,partial,false,osm
عنكاوه,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2447483,43.9912781,,,partial,false,osm
market barakat Erbil,,,,,108 hankawa jaday mashashl,عنكاوا,Erbil,Shop/Retail,shop,36.24522,43.9912,,,partial,false,osm
هلند بازار,Holand Bazar,,,,"Lebanese Village, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.2574155,44.0113088,,,partial,false,osm
سوبر ماركت - هولند 10 - القرية اللبنانية,,,,,بالقرية اللبنانية -(هولند),أربيل,Erbil,Shop/Retail,shop,36.257265,44.0113767,,,partial,false,osm
Holand Bazar 12,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.2600061,43.9934158,,,partial,false,osm
مارکێتی ئەحمەد,,,,,شارۆچکەی ناوەندیی هەولێر,هەولێر,Erbil,Shop/Retail,shop,36.1238529,44.0549869,,,partial,false,osm
سوبر ماركت - هولند بازار 12 - هرشم مول,,,,,هرشم مول (بحركه القديمة ) (هولند),أربيل,Erbil,Shop/Retail,shop,36.2604533,43.99391,,,partial,false,osm
نۆبڵ مارکێت,nobl market,,,,07501737550,Erbil,Erbil,Shop/Retail,shop,36.2598683,43.9971664,,,partial,false,osm
ماركيت ديرك,Dêrik Market,,,,,Erbil,Erbil,Shop/Retail,shop,36.2728487,43.9891076,,,partial,false,osm
ماركيت,Market,,,,,Erbil,Erbil,Shop/Retail,shop,36.272392,43.9913943,,,partial,false,osm
سوپەرمارکێتی مەم,,,,,"جووت سایدی دارەتوو, شارۆچکەی ناوەندیی هەولێر",هەولێر,Erbil,Shop/Retail,shop,36.1265636,44.0419037,,,partial,false,osm
پێشانگای هیمداد,,,,,شارۆچکەی ناوەندیی هەولێر,هەولێر,Erbil,Shop/Retail,shop,36.1251359,44.0459337,,,partial,false,osm
مارکێتی هێمن,hemn market,,,,شارۆچکەی ناوەندیی هەولێر,هەولێر,Erbil,Shop/Retail,shop,36.1209488,44.0528765,,,partial,false,osm
نازە,,,,,شارۆچکەی ناوەندیی هەولێر,هەولێر,Erbil,Shop/Retail,shop,36.1239601,44.0493158,,,partial,false,osm
mobile saman,,,,,Erbil daratw nzek mzgawte nawzad shakr,هەولێر,Erbil,Shop/Retail,shop,36.125458,44.050018,,,partial,false,osm
market ryaz,,,,,zhin,هەولێر,Erbil,Shop/Retail,shop,36.124039,44.049236,,,partial,false,osm
market ezadin,,,,,daratw nzek mzgawte nawzad shakr,هەولێر,Erbil,Shop/Retail,shop,36.12616,44.047474,,,partial,false,osm
مۆبایلی ڕەوێن,,,,,awler daratw,هەولێر,Erbil,Shop/Retail,shop,36.118938,44.065868,,,partial,false,osm
مۆبایلی سوارە,,,,,شارۆچکەی ناوەندیی هەولێر,هەولێر,Erbil,Shop/Retail,shop,36.1190739,44.0658993,,,partial,false,osm
media,,,,,,Erbil,Erbil,Shop/Retail,shop,36.1570622,44.046786,,,partial,false,osm
مارکێتی دیدار,,,,,,أربيل,Erbil,Shop/Retail,shop,36.1243361,44.0595824,,,partial,false,osm
مارکێتی میر,,,,,شارۆچکەی ناوەندیی هەولێر,هەولێر,Erbil,Shop/Retail,shop,36.1218848,44.0582105,,,partial,false,osm
تیممارت,,,,,شارۆچکەی ناوەندیی هەولێر,هەولێر,Erbil,Shop/Retail,shop,36.1225329,44.0609293,,,partial,false,osm
مارکێتی فەرمان,Market farman,,,,شارۆچکەی ناوەندیی هەولێر,هەولێر,Erbil,Shop/Retail,shop,36.1303449,44.0419937,,,partial,false,osm
مارکێتی ڕۆتەردام,,,,,شارۆچکەی ناوەندیی هەولێر,هەولێر,Erbil,Shop/Retail,shop,36.1310498,44.0429441,,,partial,false,osm
مارکێتی هەڵمەت,Halmat market,,,,شارۆچکەی ناوەندیی هەولێر,هەولێر,Erbil,Shop/Retail,shop,36.1282191,44.0425651,,,partial,false,osm
مارکێتی مامۆستا,,,,,شارۆچکەی ناوەندیی هەولێر,هەولێر,Erbil,Shop/Retail,shop,36.1316126,44.0487253,,,partial,false,osm
دوکانی ئەحمەد,,,,,شارۆچکەی ناوەندیی هەولێر,هەولێر,Erbil,Shop/Retail,shop,36.131208,44.0472787,,,partial,false,osm
فرۆشگای ھاوکار,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1362544,44.0403876,,,partial,false,osm
مارکێتی زەیتوون,,,,,,هەولێر,Erbil,Shop/Retail,shop,36.1329222,44.0662838,,,partial,false,osm
مارکێتی زەیتوون,,,,,,هەولێر,Erbil,Shop/Retail,shop,36.1343519,44.0612338,,,partial,false,osm
زيتون بازار,,,,,,Erbil,Erbil,Shop/Retail,shop,36.134452,44.0611518,,,partial,false,osm
بازاڕی تەڕەفرۆشی,,,,,شارۆچکەی ناوەندیی هەولێر,هەولێر,Erbil,Shop/Retail,shop,36.1190137,44.0674275,,,partial,false,osm
تیم مارت,TEAMMART,,https://team-mart.com/,,شارۆچکەی ناوەندیی هەولێر,هەولێر,Erbil,Shop/Retail,shop,36.1183074,44.0683894,,,partial,false,osm
swara phone,,,,,daratw,أربيل,Erbil,Shop/Retail,shop,36.119057,44.07259,,,partial,false,osm
مارکێتی بوخاری ڕۆنبیری,buxare market roshnbire,,,,"07501737550, شەقامی سەعدی گچکە",Erbil,Erbil,Shop/Retail,shop,36.1449181,44.0504492,,,partial,false,osm
تیم مارت - شارەوانی,Teammart-Sharawani,,https://www.team-mart.com/,info@team-mart.com,"شەقامی کاردۆ گەڵاڵی, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1526449,44.0427109,,,partial,false,osm
مارکێتی نۆبڵ,,,,,"شەقامی سەعدی گچکە, شارۆچکەی ناوەندیی هەولێر",هەولێر,Erbil,Shop/Retail,shop,36.1501499,44.04303,,,partial,false,osm
مارکێتی مامۆستایان,Mamostayan Makret,,,,"شەقامی سەعدی گچکە, شارۆچکەی ناوەندیی هەولێر",هەولێر,Erbil,Shop/Retail,shop,36.1509353,44.0418923,,,partial,false,osm
سوپەرمارکێتی فودلاند,Supermarket Food Land,,,,"343-47, شارۆچکەی ناوەندیی هەولێر",هەولێر,Erbil,Shop/Retail,shop,36.1488724,44.0404531,,,partial,false,osm
market vplus,,,,,92 zanko nzek kwlya qanun,أربيل,Erbil,Shop/Retail,shop,36.152271,44.040413,,,partial,false,osm
market areen,,,,,Erbil sharawani nzik trafic sharawani,أربيل,Erbil,Shop/Retail,shop,36.149937,44.042919,,,partial,false,osm
شەقڵاوە مارکێت,shqlawa market,,,,07501737550,Erbil,Erbil,Shop/Retail,shop,36.1535711,44.0562774,,,partial,false,osm
بازاڕی سۆران,,,,,"شەقامی ١٢٠ مەتری, شارۆچکەی هەولێر",هەولێر,Erbil,Shop/Retail,shop,36.1474798,44.0479668,,,partial,false,osm
مارکێتی لاس 3,las market 3,,,,07501737550,Erbil,Erbil,Shop/Retail,shop,36.1476424,44.0479622,,,partial,false,osm
تیم مارت - زەیتوون,Teammart - Zaytun,,https://www.team-mart.com/,info@team-mart.com,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1455439,44.0618835,,,partial,false,osm
لازيا 4,Lazya super market,,,,"جۆت سایدی زەیتوونە, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1482936,44.0589949,,,partial,false,osm
پێشانگای نۆڤل,novel electronic,,,,"شەقامی ١٢٠ مەتری, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1513516,44.05356,,,partial,false,osm
Bahez Supermarket,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.150284,44.0541157,,,partial,false,osm
سوبر ماركت - لازيا فريش 4 - فرمانيه ران,,,,,فرمان بران-شارع مجمع الزيتون -(لازيا فريش),أربيل,Erbil,Shop/Retail,shop,36.1480083,44.0591767,,,partial,false,osm
market omed,,,,,Erbil sharawani nzik naxoshxanay valya,أربيل,Erbil,Shop/Retail,shop,36.150372,44.054443,,,partial,false,osm
market ahmed xalel,,,,,Erbil farmanbaran nzik mzgawty shahed w anfal,أربيل,Erbil,Shop/Retail,shop,36.149735,44.055428,,,partial,false,osm
مارکێتی احمد خەلیل,ahmed xalil market,,,,"07501737550, farmanbaran street",Erbil,Erbil,Shop/Retail,shop,36.1497909,44.0550699,,,partial,false,osm
مارکێتی شاخ,shakh market,,,,"07501737550, فەرمانبەران",Erbil,Erbil,Shop/Retail,shop,36.1509511,44.0585549,,,partial,false,osm
blue market,,,,,,Erbil,Erbil,Shop/Retail,shop,36.1563253,44.046418,,,partial,false,osm
mobile saman,,,,,Erbil sharawani nzik naxoshxanay zanko,أربيل,Erbil,Shop/Retail,shop,36.153053,44.043015,,,partial,false,osm
mobile aswda,,,,,Erbil sharawani nzik qwtabxanay sewail,أربيل,Erbil,Shop/Retail,shop,36.153252,44.047714,,,partial,false,osm
سوپەرمارکێتی یەحیا,Yahya Supermarket,,,,"شەقامی ئایشێ شان, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1644754,44.042677,,,partial,false,osm
سوپەرمارکێتی پۆپ,,,,,"شەقامی ئایشێ شان, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1642942,44.0422199,,,partial,false,osm
سوپەرمارکێتی سەناریا,Sanaria Supermarket,,,,"شەقامی ئایشێ شان, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1641986,44.0421338,,,partial,false,osm
سوپەرمارکێتی هاژە,,,,,"شەقامی ئایشێ شان, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1622575,44.0426717,,,partial,false,osm
سوپەرمارکێتی ئیلین,,,,,"شەقامی ئایشێ شان, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.161793,44.0405805,,,partial,false,osm
سوزي كوباني,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1654989,44.044787,,,partial,false,osm
ماڕکێتی سۆز,soz market,,,,,Erbil,Erbil,Shop/Retail,shop,36.1654648,44.0443193,,,partial,false,osm
Market Alin,,,,,badawan asaeshi badawan,أربيل,Erbil,Shop/Retail,shop,36.16176,44.040599,,,partial,false,osm
تيم مارت,TEAMMART,,https://team-mart.com/,info@team-mart.com,"شەقامی بنەسراوە, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1602878,44.0468671,,,partial,false,osm
Sovar Supermarket 2,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1574582,44.0567778,,,partial,false,osm
market xanda,,,,,Erbil farmanbaran nzik nusingay lade,أربيل,Erbil,Shop/Retail,shop,36.154362,44.054401,,,partial,false,osm
مارکێتی تازە,,,,,"شەقامی بنەسراوە, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1605578,44.0658437,,,partial,false,osm
مارکێتی شیاو,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1604964,44.0655376,,,partial,false,osm
تيم مارت,TEAMMART,,https://team-mart.com/,info@team-mart.com,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1657664,44.0648419,,,partial,false,osm
سوفا,super market sovar,,,,شەقامی بنەسراوە,Erbil,Erbil,Shop/Retail,shop,36.1604239,44.0626031,,,partial,false,osm
Teamart Galawezh,,,,,,Erbil,Erbil,Shop/Retail,shop,36.1657646,44.0654814,,,partial,false,osm
مۆبایلی 5G,5G Mobile,,,,,Erbil,Erbil,Shop/Retail,shop,36.1611951,44.0623436,,,partial,false,osm
مارکێتی قەندیل,Qndeel market,,,,,هەولێر,Erbil,Shop/Retail,shop,36.1402368,44.0705384,,,partial,false,osm
market qandel,,,,,Erbil shary zaitwna nzik mzgawty fatima,هەولێر,Erbil,Shop/Retail,shop,36.140415,44.07032,,,partial,false,osm
market kanaw,,,,,Erbil jwtsaedy zaitwn nzik shary zaitwn,هەولێر,Erbil,Shop/Retail,shop,36.1399,44.072537,,,partial,false,osm
تيم مارت,Team mart,,,,Farmanbaran Amrliwayan main road,Erbil,Erbil,Shop/Retail,shop,36.1493823,44.0707203,,,partial,false,osm
market rozh,,,,,Erbil- awenae shar - nzik darwazae awenae shar,أربيل,Erbil,Shop/Retail,shop,36.146397,44.08305,,,partial,false,osm
تيم مارت,TEAMMART,,https://team-mart.com/,info@team-mart.com,,هەولێر,Erbil,Shop/Retail,shop,36.1526902,44.0893116,,,partial,false,osm
market qandel,,,,,Erbil farmanbaran nzik mzgawty brwadaran,أربيل,Erbil,Shop/Retail,shop,36.157555,44.07053,,,partial,false,osm
market karwan,,,,,Erbil farmanbaran nzik mzgawty brwadaran,أربيل,Erbil,Shop/Retail,shop,36.156998,44.077347,,,partial,false,osm
تيم مارت,TEAMMART,,https://team-mart.com/,,"شەقامی بنەسراوە, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1616311,44.0689439,,,partial,false,osm
مارکێتی میوان,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1609081,44.0712958,,,partial,false,osm
بازاڕی بازیان,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1656876,44.0668618,,,partial,false,osm
تيم مارت,TEAMMART,,https://team-mart.com/,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1638329,44.0742941,,,partial,false,osm
mobile aedya,,,,,Erbil farmanbaran nzik markety Erbily nwe,أربيل,Erbil,Shop/Retail,shop,36.161407,44.073109,,,partial,false,osm
ئالتون بازار,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1600997,44.0862259,,,partial,false,osm
ماڕكێتی دەنگارە,,,,,,Erbil,Erbil,Shop/Retail,shop,36.1702162,44.0439112,,,partial,false,osm
سوبر ماركيتي سروشت,,,,,"#map2020, شەقامی ئایشێ شان, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1681976,44.0448394,,,partial,false,osm
هةرزان بازار وسوبر ماركيتي زكريا,Supermarket Zakaria,,,,"#map2020, شەقامی ئایشێ شان, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1667639,44.0441848,,,partial,false,osm
موبايلي هةزار,Hazhar phone Store,,,,"#map2020, شەقامی ئایشێ شان, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1668252,44.0442269,,,partial,false,osm
market Elaf,,,,,havalan 20 yakam,أربيل,Erbil,Shop/Retail,shop,36.17244,44.044716,,,partial,false,osm
ماركيت صوفي فرج,Sofi faraj,,,,Ibn Khalakan Mosque,Erbil,Erbil,Shop/Retail,shop,36.1666344,44.0529306,,,partial,false,osm
سوپەرمارکێتی توتە,,,,,"333-61, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1780599,44.0529757,,,partial,false,osm
سوپەرمارکیتی دالاس,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1778721,44.0473865,,,partial,false,osm
market esra,,,,,karezan nzek baladeae hartush,أربيل,Erbil,Shop/Retail,shop,36.172554,44.056389,,,partial,false,osm
تيم مارت,TEAMMART,,https://team-mart.com/,info@team-mart.com,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1667458,44.0653399,,,partial,false,osm
سوپەرمارکێتی خۆشناو,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1719078,44.0660577,,,partial,false,osm
حجاب زليخا,Zulexa hijab,,,,,Erbil,Erbil,Shop/Retail,shop,36.1758529,44.0593601,,,partial,false,osm
market kani,,,,,mnara nzik mzgawti aqsa,أربيل,Erbil,Shop/Retail,shop,36.172817,44.062233,,,partial,false,osm
خياطه الجميره محمد ال حديد العيساوي,,,,,,Erbil,Erbil,Shop/Retail,shop,36.1822793,44.0459248,,,partial,false,osm
itunes mobile,,,,,"havalan, 20 yakam, nzek saydalyi havalan",أربيل,Erbil,Shop/Retail,shop,36.183437,44.046715,,,partial,false,osm
مۆبایلی بڵند,Bllend Mobile,,,,chwrachra,Erbil,Erbil,Shop/Retail,shop,36.1827344,44.0516842,,,partial,false,osm
حلاقة سيروان,,,,,hewallaa str,Erbil,Erbil,Shop/Retail,shop,36.1847456,44.0521538,,,partial,false,osm
سوپەرمارکێتی BMZ,,,,,"شەقامی ئایشە گوڵ, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1822858,44.0513855,,,partial,false,osm
سوبر ماركت - سوق مركزي هوري - جوارجرا,,,,,هافلان-جوارجرا-(سوق مركزي هوري),أربيل,Erbil,Shop/Retail,shop,36.1840627,44.0520969,,,partial,false,osm
photokopy zheer,,,,,havalan 20 yakam tanisht mewa froshi yaran,أربيل,Erbil,Shop/Retail,shop,36.183304,44.046772,,,partial,false,osm
ماڵی شاھانە,ماڵی شاھانە Mali Shahana,,https://www.instagram.com/mali__shahana/,,"شەقامی کۆیە, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1918968,44.0485057,,,partial,false,osm
Baby love,,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1895465,44.0473553,,,partial,false,osm
محمد بزاز,mhamad bazaz,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1879243,44.0476698,,,partial,false,osm
نادر نازنینی,nadr nazaniny,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1880027,44.0477227,,,partial,false,osm
ميرنا,Merna,,,,قضاء أربيل,أربيل,Erbil,Shop/Retail,shop,36.1884257,44.0478449,,,partial,false,osm
فرۆشگای زێڕ,zer shop,,,,شەقامی ئاسایش,Erbil,Erbil,Shop/Retail,shop,36.1864084,44.0527912,,,partial,false,osm
Asma phone,,,,,havalan nzek asaeshi havalan,أربيل,Erbil,Shop/Retail,shop,36.192207,44.053032,,,partial,false,osm
مارکێتی گوڵی دیدەن,guli didan market,,,,"075173755, شەقامی ساکینە سلێمان",Erbil,Erbil,Shop/Retail,shop,36.1894935,44.0481096,,,partial,false,osm
Lawan fashion  متجر بيع ملابس,,,,,,Erbil,Erbil,Shop/Retail,shop,36.1921777,44.0532222,,,partial,false,osm
بازاڕی هەزاری,,,,,"شەقامی ئایشە گوڵ, قضاء أربيل",أربيل,Erbil,Shop/Retail,shop,36.1816753,44.0554402,,,partial,false,osm
هەراج ٥٠٠ی ١٢١ گولان,Haraji 500 121 gulan,,,,,Erbil,Erbil,Shop/Retail,shop,36.1819918,44.0535903,,,partial,false,osm
